,Year,Month,Day,DateTime,ResolutionCode,AreaCode,AreaTypeCode,AreaName,MapCode,Price,Currency,UpdateTime
6875,2020,1,7,2020-01-07 21:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,35.372837046980855,EUR,2020-01-06 15:24:03
7916,2020,1,7,2020-01-07 22:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,35.38823443502188,EUR,2020-01-07 14:31:54
8330,2020,1,7,2020-01-07 23:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,35.38877745270729,EUR,2020-01-07 14:31:54
7921,2020,1,8,2020-01-08 00:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,34.147690174579616,EUR,2020-01-07 14:31:54
8002,2020,1,8,2020-01-08 01:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,34.113598958849906,EUR,2020-01-07 14:31:54
7918,2020,1,8,2020-01-08 02:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,34.09343491017818,EUR,2020-01-07 14:31:54
8343,2020,1,8,2020-01-08 03:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,34.08189298272133,EUR,2020-01-07 14:31:54
7923,2020,1,8,2020-01-08 04:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,34.073675442337986,EUR,2020-01-07 14:31:54
8004,2020,1,8,2020-01-08 05:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,34.07048510313034,EUR,2020-01-07 14:31:54
7920,2020,1,8,2020-01-08 06:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,34.09149324715138,EUR,2020-01-07 14:31:54
8346,2020,1,8,2020-01-08 07:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,34.152871733903886,EUR,2020-01-07 14:31:54
7927,2020,1,8,2020-01-08 08:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,34.26377237677574,EUR,2020-01-07 14:31:54
8007,2020,1,8,2020-01-08 09:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,34.41833769023418,EUR,2020-01-07 14:31:54
7922,2020,1,8,2020-01-08 10:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,34.6023935341835,EUR,2020-01-07 14:31:54
8349,2020,1,8,2020-01-08 11:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,34.806160913705824,EUR,2020-01-07 14:31:54
7929,2020,1,8,2020-01-08 12:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,35.02193654477596,EUR,2020-01-07 14:31:54
8010,2020,1,8,2020-01-08 13:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,35.242593142986294,EUR,2020-01-07 14:31:54
7924,2020,1,8,2020-01-08 14:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,35.46982296109199,EUR,2020-01-07 14:31:54
8352,2020,1,8,2020-01-08 15:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,35.704977039098736,EUR,2020-01-07 14:31:54
7931,2020,1,8,2020-01-08 16:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,35.94788883268833,EUR,2020-01-07 14:31:54
8012,2020,1,8,2020-01-08 17:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,36.20148139774799,EUR,2020-01-07 14:31:54
7925,2020,1,8,2020-01-08 18:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,36.46119873166084,EUR,2020-01-07 14:31:54
8356,2020,1,8,2020-01-08 19:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,36.716412869691844,EUR,2020-01-07 14:31:54
7932,2020,1,8,2020-01-08 20:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,36.949005414843555,EUR,2020-01-07 14:31:54
8015,2020,1,8,2020-01-08 21:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,37.13828506350517,EUR,2020-01-07 14:31:54
9098,2020,1,8,2020-01-08 22:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,37.266840216517444,EUR,2020-01-08 14:31:40
9392,2020,1,8,2020-01-08 23:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,37.32183396279812,EUR,2020-01-08 14:31:40
9078,2020,1,9,2020-01-09 00:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,36.42626017093658,EUR,2020-01-08 14:31:40
9086,2020,1,9,2020-01-09 01:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,36.27504686653614,EUR,2020-01-08 14:31:40
9100,2020,1,9,2020-01-09 02:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,36.071681630611415,EUR,2020-01-08 14:31:40
9395,2020,1,9,2020-01-09 03:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,35.83243381202221,EUR,2020-01-08 14:31:40
9081,2020,1,9,2020-01-09 04:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,35.57231595933437,EUR,2020-01-08 14:31:40
9088,2020,1,9,2020-01-09 05:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,35.31520159125328,EUR,2020-01-08 14:31:40
9102,2020,1,9,2020-01-09 06:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,35.10254561960697,EUR,2020-01-08 14:31:40
9398,2020,1,9,2020-01-09 07:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,34.963992933034895,EUR,2020-01-08 14:31:40
9083,2020,1,9,2020-01-09 08:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,34.912213898301125,EUR,2020-01-08 14:31:40
9089,2020,1,9,2020-01-09 09:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,34.93808351159095,EUR,2020-01-08 14:31:40
9104,2020,1,9,2020-01-09 10:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,35.02553877651691,EUR,2020-01-08 14:31:40
9402,2020,1,9,2020-01-09 11:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,35.16097749054432,EUR,2020-01-08 14:31:40
9085,2020,1,9,2020-01-09 12:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,35.32951709091663,EUR,2020-01-08 14:31:40
9091,2020,1,9,2020-01-09 13:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,35.515108392238616,EUR,2020-01-08 14:31:40
9106,2020,1,9,2020-01-09 14:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,35.70938193321228,EUR,2020-01-08 14:31:40
9405,2020,1,9,2020-01-09 15:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,35.91030587315559,EUR,2020-01-08 14:31:40
9087,2020,1,9,2020-01-09 16:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,36.11883804500103,EUR,2020-01-08 14:31:40
9093,2020,1,9,2020-01-09 17:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,36.342004994153974,EUR,2020-01-08 14:31:40
9108,2020,1,9,2020-01-09 18:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,36.57437575101852,EUR,2020-01-08 14:31:40
9407,2020,1,9,2020-01-09 19:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,36.80517042994499,EUR,2020-01-08 14:31:40
9090,2020,1,9,2020-01-09 20:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,37.01530142724514,EUR,2020-01-08 14:31:40
9095,2020,1,9,2020-01-09 21:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,37.17938332676887,EUR,2020-01-08 14:31:40
10035,2020,1,9,2020-01-09 22:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,37.279905415177346,EUR,2020-01-09 14:32:31
10207,2020,1,9,2020-01-09 23:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,37.30238889813423,EUR,2020-01-09 14:32:31
10029,2020,1,10,2020-01-10 00:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,40.0709884993732,EUR,2020-01-09 14:32:31
10031,2020,1,10,2020-01-10 01:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,39.91412364974618,EUR,2020-01-09 14:32:31
10040,2020,1,10,2020-01-10 02:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,39.69309263408184,EUR,2020-01-09 14:32:31
10208,2020,1,10,2020-01-10 03:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,39.42516956597567,EUR,2020-01-09 14:32:31
10032,2020,1,10,2020-01-10 04:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,39.13009833455086,EUR,2020-01-09 14:32:31
10034,2020,1,10,2020-01-10 05:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,38.8380063277483,EUR,2020-01-09 14:32:31
10044,2020,1,10,2020-01-10 06:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,38.59016818493605,EUR,2020-01-09 14:32:31
10209,2020,1,10,2020-01-10 07:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,38.41670203134418,EUR,2020-01-09 14:32:31
10039,2020,1,10,2020-01-10 08:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,38.327202351242306,EUR,2020-01-09 14:32:31
10036,2020,1,10,2020-01-10 09:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,38.30889502435923,EUR,2020-01-09 14:32:31
10048,2020,1,10,2020-01-10 10:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,38.343860915601255,EUR,2020-01-09 14:32:31
10210,2020,1,10,2020-01-10 11:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,38.41723842650652,EUR,2020-01-09 14:32:31
10042,2020,1,10,2020-01-10 12:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,38.51810513690114,EUR,2020-01-09 14:32:31
10038,2020,1,10,2020-01-10 13:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,38.63630069509149,EUR,2020-01-09 14:32:31
10049,2020,1,10,2020-01-10 14:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,38.77294757321477,EUR,2020-01-09 14:32:31
10211,2020,1,10,2020-01-10 15:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,38.92935686588288,EUR,2020-01-09 14:32:31
10056,2020,1,10,2020-01-10 16:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,39.10622664466501,EUR,2020-01-09 14:32:31
10043,2020,1,10,2020-01-10 17:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,39.31260068356991,EUR,2020-01-09 14:32:31
10052,2020,1,10,2020-01-10 18:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,39.54301314115525,EUR,2020-01-09 14:32:31
10212,2020,1,10,2020-01-10 19:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,39.783068922758105,EUR,2020-01-09 14:32:31
10061,2020,1,10,2020-01-10 20:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,40.00346754789353,EUR,2020-01-09 14:32:31
10046,2020,1,10,2020-01-10 21:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,40.17649161756039,EUR,2020-01-09 14:32:31
11114,2020,1,10,2020-01-10 22:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,40.28446619540453,EUR,2020-01-10 14:31:57
11484,2020,1,10,2020-01-10 23:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,40.31481757253409,EUR,2020-01-10 14:31:57
11089,2020,1,11,2020-01-11 00:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,50.16356392383575,EUR,2020-01-10 14:31:57
11123,2020,1,11,2020-01-11 01:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,50.06833764314651,EUR,2020-01-10 14:31:57
11118,2020,1,11,2020-01-11 02:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,49.9261395740509,EUR,2020-01-10 14:31:57
11488,2020,1,11,2020-01-11 03:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,49.744799621105194,EUR,2020-01-10 14:31:57
11092,2020,1,11,2020-01-11 04:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,49.53574053287506,EUR,2020-01-10 14:31:57
11126,2020,1,11,2020-01-11 05:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,49.3152434182167,EUR,2020-01-10 14:31:57
11121,2020,1,11,2020-01-11 06:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,49.10749186038971,EUR,2020-01-10 14:31:57
11497,2020,1,11,2020-01-11 07:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,48.93265709400177,EUR,2020-01-10 14:31:57
11094,2020,1,11,2020-01-11 08:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,48.80049594402313,EUR,2020-01-10 14:31:57
11129,2020,1,11,2020-01-11 09:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,48.711338157653806,EUR,2020-01-10 14:31:57
11122,2020,1,11,2020-01-11 10:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,48.65761228084564,EUR,2020-01-10 14:31:57
11503,2020,1,11,2020-01-11 11:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,48.63392968416214,EUR,2020-01-10 14:31:57
11096,2020,1,11,2020-01-11 12:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,48.63513536214828,EUR,2020-01-10 14:31:57
11132,2020,1,11,2020-01-11 13:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,48.65461781978607,EUR,2020-01-10 14:31:57
11125,2020,1,11,2020-01-11 14:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,48.69526393651962,EUR,2020-01-10 14:31:57
11507,2020,1,11,2020-01-11 15:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,48.7608371591568,EUR,2020-01-10 14:31:57
11098,2020,1,11,2020-01-11 16:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,48.854655330181124,EUR,2020-01-10 14:31:57
11135,2020,1,11,2020-01-11 17:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,48.9824476480484,EUR,2020-01-10 14:31:57
11128,2020,1,11,2020-01-11 18:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,49.13998978376389,EUR,2020-01-10 14:31:57
11510,2020,1,11,2020-01-11 19:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,49.315972299575805,EUR,2020-01-10 14:31:57
11103,2020,1,11,2020-01-11 20:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,49.48966186285019,EUR,2020-01-10 14:31:57
11136,2020,1,11,2020-01-11 21:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,49.64168168783188,EUR,2020-01-10 14:31:57
12109,2020,1,11,2020-01-11 22:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,49.75600784301758,EUR,2020-01-11 14:31:37
12400,2020,1,11,2020-01-11 23:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,49.81528403997421,EUR,2020-01-11 14:31:37
12039,2020,1,12,2020-01-12 00:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,49.86616696119309,EUR,2020-01-11 14:31:38
12172,2020,1,12,2020-01-12 01:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,49.79472321987152,EUR,2020-01-11 14:31:38
12111,2020,1,12,2020-01-12 02:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,49.67935116767883,EUR,2020-01-11 14:31:38
12401,2020,1,12,2020-01-12 03:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,49.52632936954498,EUR,2020-01-11 14:31:38
12041,2020,1,12,2020-01-12 04:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,49.345486583709715,EUR,2020-01-11 14:31:38
12174,2020,1,12,2020-01-12 05:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,49.1505849814415,EUR,2020-01-11 14:31:38
12113,2020,1,12,2020-01-12 06:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,48.95730601549148,EUR,2020-01-11 14:31:38
12402,2020,1,12,2020-01-12 07:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,48.77929281711578,EUR,2020-01-11 14:31:38
12043,2020,1,12,2020-01-12 08:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,48.627488155364986,EUR,2020-01-11 14:31:38
12176,2020,1,12,2020-01-12 09:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,48.50934699058533,EUR,2020-01-11 14:31:38
12115,2020,1,12,2020-01-12 10:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,48.431570575237274,EUR,2020-01-11 14:31:38
12403,2020,1,12,2020-01-12 11:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,48.393656013011935,EUR,2020-01-11 14:31:38
12046,2020,1,12,2020-01-12 12:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,48.39125738859177,EUR,2020-01-11 14:31:38
12178,2020,1,12,2020-01-12 13:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,48.41072202205658,EUR,2020-01-11 14:31:38
12116,2020,1,12,2020-01-12 14:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,48.44876389980316,EUR,2020-01-11 14:31:38
12404,2020,1,12,2020-01-12 15:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,48.50625767946243,EUR,2020-01-11 14:31:38
12048,2020,1,12,2020-01-12 16:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,48.58931577920914,EUR,2020-01-11 14:31:38
12180,2020,1,12,2020-01-12 17:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,48.70814381122589,EUR,2020-01-11 14:31:38
12120,2020,1,12,2020-01-12 18:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,48.86003568410873,EUR,2020-01-11 14:31:38
12405,2020,1,12,2020-01-12 19:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,49.031565976142886,EUR,2020-01-11 14:31:38
12051,2020,1,12,2020-01-12 20:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,49.20682533979416,EUR,2020-01-11 14:31:38
12182,2020,1,12,2020-01-12 21:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,49.36569346666336,EUR,2020-01-11 14:31:38
13174,2020,1,12,2020-01-12 22:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,49.49338838815689,EUR,2020-01-12 14:31:30
13467,2020,1,12,2020-01-12 23:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,49.537053792476655,EUR,2020-01-12 14:31:30
13172,2020,1,13,2020-01-13 00:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,44.69563323736191,EUR,2020-01-12 14:31:31
13181,2020,1,13,2020-01-13 01:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,44.44044371634722,EUR,2020-01-12 14:31:31
13175,2020,1,13,2020-01-13 02:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,44.10406848371029,EUR,2020-01-12 14:31:31
13469,2020,1,13,2020-01-13 03:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,43.725163727104665,EUR,2020-01-12 14:31:31
13177,2020,1,13,2020-01-13 04:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,43.33888215780259,EUR,2020-01-12 14:31:31
13184,2020,1,13,2020-01-13 05:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,42.98292400658131,EUR,2020-01-12 14:31:31
13178,2020,1,13,2020-01-13 06:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,42.704575283527376,EUR,2020-01-12 14:31:31
13471,2020,1,13,2020-01-13 07:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,42.5390913578868,EUR,2020-01-12 14:31:31
13180,2020,1,13,2020-01-13 08:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,42.51299948692322,EUR,2020-01-12 14:31:31
13195,2020,1,13,2020-01-13 09:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,42.61940993726254,EUR,2020-01-12 14:31:31
13183,2020,1,13,2020-01-13 10:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,42.83425050616265,EUR,2020-01-12 14:31:31
13474,2020,1,13,2020-01-13 11:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,43.1277765917778,EUR,2020-01-12 14:31:31
13182,2020,1,13,2020-01-13 12:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,43.46625594884158,EUR,2020-01-12 14:31:31
13196,2020,1,13,2020-01-13 13:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,43.81036766111851,EUR,2020-01-12 14:31:31
13186,2020,1,13,2020-01-13 14:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,44.13594560474158,EUR,2020-01-12 14:31:31
13504,2020,1,13,2020-01-13 15:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,44.42319499254227,EUR,2020-01-12 14:31:31
13185,2020,1,13,2020-01-13 16:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,44.66923848897219,EUR,2020-01-12 14:31:31
13198,2020,1,13,2020-01-13 17:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,44.89066081732512,EUR,2020-01-12 14:31:31
13187,2020,1,13,2020-01-13 18:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,45.097330976426605,EUR,2020-01-12 14:31:31
13507,2020,1,13,2020-01-13 19:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,45.291939187645916,EUR,2020-01-12 14:31:31
13188,2020,1,13,2020-01-13 20:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,45.46555784761906,EUR,2020-01-12 14:31:31
13199,2020,1,13,2020-01-13 21:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,45.602880725264555,EUR,2020-01-12 14:31:31
14171,2020,1,13,2020-01-13 22:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,45.6888221949339,EUR,2020-01-13 14:34:12
14449,2020,1,13,2020-01-13 23:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,45.72945145428181,EUR,2020-01-13 14:34:12
14198,2020,1,14,2020-01-14 00:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,45.48083686590195,EUR,2020-01-13 14:34:12
14267,2020,1,14,2020-01-14 01:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,45.40884845256806,EUR,2020-01-13 14:34:12
14173,2020,1,14,2020-01-14 02:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,45.30237659335137,EUR,2020-01-13 14:34:12
14450,2020,1,14,2020-01-14 03:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,45.16892287015915,EUR,2020-01-13 14:34:12
14200,2020,1,14,2020-01-14 04:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,45.01682441711426,EUR,2020-01-13 14:34:12
14268,2020,1,14,2020-01-14 05:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,44.86656476736069,EUR,2020-01-13 14:34:12
14176,2020,1,14,2020-01-14 06:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,44.76142567276955,EUR,2020-01-13 14:34:12
14451,2020,1,14,2020-01-14 07:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,44.72475405097008,EUR,2020-01-13 14:34:12
14205,2020,1,14,2020-01-14 08:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,44.75935076713562,EUR,2020-01-13 14:34:12
14270,2020,1,14,2020-01-14 09:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,44.85112396836281,EUR,2020-01-13 14:34:12
14178,2020,1,14,2020-01-14 10:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,44.98334275126457,EUR,2020-01-13 14:34:12
14452,2020,1,14,2020-01-14 11:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,45.14312593102456,EUR,2020-01-13 14:34:12
14207,2020,1,14,2020-01-14 12:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,45.32021004319191,EUR,2020-01-13 14:34:12
14271,2020,1,14,2020-01-14 13:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,45.503936648368835,EUR,2020-01-13 14:34:12
14179,2020,1,14,2020-01-14 14:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,45.69446756124497,EUR,2020-01-13 14:34:12
14453,2020,1,14,2020-01-14 15:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,45.89286561012268,EUR,2020-01-13 14:34:12
14211,2020,1,14,2020-01-14 16:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,46.101166718006134,EUR,2020-01-13 14:34:12
14274,2020,1,14,2020-01-14 17:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,46.32446878314018,EUR,2020-01-13 14:34:12
